Dispositivo,N° Registro,Nombre,Fecha,Hora
OF1IZQ,181193,aalvarado,2017-01-20,19:12:17
OF1IZQ,181194,mottich,2017-01-20,19:12:41
OF1IZQ,181195,pzenteno,2017-01-20,19:13:26
OF1IZQ,181196,pzenteno,2017-01-20,19:13:33
OF1IZQ,181197,irioja,2017-01-20,19:17:20
OF1IZQ,181198,jcondori,2017-01-20,19:19:20
OF1IZQ,181199,dyugar,2017-01-20,19:20:04
OF1IZQ,181200,rquispe,2017-01-20,19:21:02
OF1IZQ,181201,emendoza,2017-01-20,19:23:10
OF1IZQ,181202,jloza,2017-01-20,19:23:33
OF1IZQ,181203,jloza,2017-01-20,19:23:37
OF1IZQ,181204,gpinto,2017-01-20,19:23:49
OF1IZQ,181205,szapata,2017-01-20,19:25:27
OF1IZQ,181206,imaldonado,2017-01-20,19:36:17
OF1IZQ,181207,mmamani,2017-01-20,19:37:49
OF1IZQ,181208,mrosales,2017-01-20,19:38:01
OF1IZQ,181209,vdonaire,2017-01-20,19:39:24
OF1IZQ,181210,vmendez,2017-01-20,19:39:32
OF1IZQ,181211,lvelasco,2017-01-20,19:39:39
OF1IZQ,181212,mlandaeta,2017-01-20,19:39:47
OF1IZQ,181213,ogutierrez,2017-01-20,19:39:53
OF1IZQ,181214,almamani,2017-01-20,19:40:41
OF1IZQ,181215,jarteaga,2017-01-20,19:41:01
OF1IZQ,181216,frojas,2017-01-20,19:45:22
OF1IZQ,181217,dantezana,2017-01-20,19:56:14
OF1IZQ,181218,kmuruchi,2017-01-20,20:00:42
OF1IZQ,181219,elima,2017-01-20,20:01:04
OF1IZQ,181220,cmacuchapi,2017-01-20,20:04:15
OF1IZQ,181221,cmorales,2017-01-20,20:10:20
OF1IZQ,181222,rmartinez,2017-01-20,20:14:11
OF1IZQ,181223,rescobar,2017-01-20,20:14:16
OF1IZQ,181224,mavendano,2017-01-20,20:14:21
OF1IZQ,181225,gvargas,2017-01-20,20:16:19
OF1IZQ,181226,rvallejos,2017-01-20,20:17:15
OF1IZQ,181227,rvallejos,2017-01-20,20:17:21
OF1IZQ,181228,avillarreal,2017-01-20,20:26:48
OF1IZQ,181229,dpenaranda,2017-01-20,20:32:03
OF1IZQ,181230,lpillco,2017-01-20,20:32:16
OF1IZQ,181231,scriales,2017-01-20,20:38:19
OF1IZQ,181232,mlaura,2017-01-20,20:38:26
OF1IZQ,181233,hlopez,2017-01-20,20:46:32
OF1IZQ,181234,nhuasebe,2017-01-20,21:28:03
OF1IZQ,181235,nhuasebe,2017-01-20,21:28:08
OF1IZQ,181236,ncolomo,2017-01-20,21:42:44
OF1IZQ,181237,eonis,2017-01-20,21:50:17
OF1IZQ,181238,equiroz,2017-01-20,21:56:16
OF1IZQ,181239,mpadilla,2017-01-20,21:56:25
OF1IZQ,181240,mpadilla,2017-01-20,21:56:32
OF1IZQ,181241,dparraga,2017-01-24,08:15:45
OF1IZQ,181242,hlopez,2017-01-24,08:18:23
OF1IZQ,181243,gpinto,2017-01-24,08:18:29
OF1IZQ,181244,rmartinez,2017-01-24,08:18:33
OF1IZQ,181245,mavendano,2017-01-24,08:20:12
OF1IZQ,181246,mavendano,2017-01-24,08:20:15
OF1IZQ,181247,scriales,2017-01-24,08:23:55
OF1IZQ,181248,jloza,2017-01-24,08:26:20
OF1IZQ,181249,vdonaire,2017-01-24,08:26:53
OF1IZQ,181250,lvelasco,2017-01-24,08:26:57
OF1IZQ,181251,nantezana,2017-01-24,08:29:58
OF1IZQ,181252,kmuruchi,2017-01-24,08:30:03
OF1IZQ,181253,cmorales,2017-01-24,08:30:21
OF1IZQ,181254,dantezana,2017-01-24,08:30:29
OF1IZQ,181255,avillarreal,2017-01-24,08:30:58
OF1IZQ,181256,imaldonado,2017-01-24,08:31:02
OF1IZQ,181257,mlizarazu,2017-01-24,08:36:50
OF1IZQ,181258,jtorrez,2017-01-24,08:38:58
OF1IZQ,181259,pzenteno,2017-01-24,08:39:02
OF1IZQ,181260,pzenteno,2017-01-24,08:39:05
OF1IZQ,181261,ainch,2017-01-24,08:40:59
OF1IZQ,181262,ainch,2017-01-24,08:41:05
OF1IZQ,181263,imamani,2017-01-24,08:41:53
OF1IZQ,181264,emendoza,2017-01-24,08:43:04
OF1IZQ,181265,jcondori,2017-01-24,08:43:07
OF1IZQ,181266,cmacuchapi,2017-01-24,08:44:23
OF1IZQ,181267,calvarado,2017-01-24,08:44:45
OF1IZQ,181268,dyugar,2017-01-24,08:44:53
OF1IZQ,181269,jpoma,2017-01-24,08:44:58
OF1IZQ,181270,rmendoza,2017-01-24,08:45:04
OF1IZQ,181271,jarteaga,2017-01-24,08:45:47
OF1IZQ,181272,mlaura,2017-01-24,08:45:51
OF1IZQ,181273,frojas,2017-01-24,08:47:30
OF1IZQ,181274,aalvarado,2017-01-24,08:50:46
OF1IZQ,181275,gvargas,2017-01-24,08:55:06
OF1IZQ,181276,equiroz,2017-01-24,09:00:02
OF1IZQ,181277,ncolomo,2017-01-24,09:47:05
OF1IZQ,181278,rmolina,2017-01-24,11:41:29
OF1IZQ,181279,ahernandez,2017-01-24,12:16:13
OF1IZQ,181280,nhuasebe,2017-01-24,12:17:47
OF1IZQ,181281,emendoza,2017-01-24,12:18:18
OF1IZQ,181282,emendoza,2017-01-24,12:18:23
OF1IZQ,181283,rguevara,2017-01-24,12:18:32
OF1IZQ,181284,mrosales,2017-01-24,12:19:31
OF1IZQ,181285,imamani,2017-01-24,12:22:13
OF1IZQ,181286,rescobar,2017-01-24,12:25:37
OF1IZQ,181287,gpinto,2017-01-24,13:06:36
OF1IZQ,181288,gpinto,2017-01-24,13:06:38
OF1IZQ,181289,jloza,2017-01-24,13:06:43
OF1IZQ,181290,frojas,2017-01-24,13:13:19
OF1IZQ,181291,emendoza,2017-01-24,13:25:57
OF1IZQ,181292,gpinto,2017-01-24,13:39:51
OF1IZQ,181293,jloza,2017-01-24,13:39:58
OF1IZQ,181294,emendoza,2017-01-24,13:54:53
OF1IZQ,181295,jcondori,2017-01-24,13:54:59
OF1IZQ,181296,mgutierrez,2017-01-24,13:58:08
OF1IZQ,181297,nhuasebe,2017-01-24,13:58:14
OF1IZQ,181298,frojas,2017-01-24,14:00:11
OF1IZQ,181299,rescobar,2017-01-24,14:08:11
OF1IZQ,181300,vdonaire,2017-01-24,14:11:47
OF1IZQ,181301,irioja,2017-01-24,14:12:37
OF1IZQ,181302,equiroz,2017-01-24,14:17:02
OF1IZQ,181303,rmartinez,2017-01-24,14:17:07
OF1IZQ,181304,aalvarado,2017-01-24,14:20:23
OF1IZQ,181305,dparraga,2017-01-24,14:23:40
OF1IZQ,181306,cmorales,2017-01-24,14:26:55
OF1IZQ,181307,kmuruchi,2017-01-24,14:27:02
OF1IZQ,181308,imamani,2017-01-24,14:27:18
OF1IZQ,181309,pzenteno,2017-01-24,14:27:25
OF1IZQ,181310,lvelasco,2017-01-24,14:28:13
OF1IZQ,181311,vmendez,2017-01-24,14:28:20
OF1IZQ,181312,eonis,2017-01-24,14:30:45
OF1IZQ,181313,scriales,2017-01-24,14:32:12
OF1IZQ,181314,jtorrez,2017-01-24,14:33:44
OF1IZQ,181315,mlaura,2017-01-24,14:34:41
OF1IZQ,181316,dparraga,2017-01-24,14:35:35
OF1IZQ,181317,avillarreal,2017-01-24,14:40:55
OF1IZQ,181318,csegurondo,2017-01-24,14:40:59
OF1IZQ,181319,mpadilla,2017-01-24,14:45:52
OF1IZQ,181320,gvargas,2017-01-24,14:45:58
OF1IZQ,181321,hlopez,2017-01-24,14:47:09
OF1IZQ,181322,jsanjinez,2017-01-24,14:55:18
OF1IZQ,181323,calvarado,2017-01-24,15:17:18
OF1IZQ,181324,nhuasebe,2017-01-24,16:33:49
OF1IZQ,181325,dpenaranda,2017-01-24,17:28:41
OF1IZQ,181326,ssaavedra,2017-01-24,19:02:15
OF1IZQ,181327,elima,2017-01-24,19:02:22
OF1IZQ,181328,jtorrez,2017-01-24,19:02:28
OF1IZQ,181329,calvarado,2017-01-24,19:03:36
OF1IZQ,181330,xrodas,2017-01-24,19:05:15
OF1IZQ,181331,pzenteno,2017-01-24,19:08:42
OF1IZQ,181332,pzenteno,2017-01-24,19:08:44
OF1IZQ,181333,jsanjinez,2017-01-24,19:09:38
OF1IZQ,181334,rescobar,2017-01-24,19:09:42
OF1IZQ,181335,mlaura,2017-01-24,19:09:48
OF1IZQ,181336,mavendano,2017-01-24,19:10:06
OF1IZQ,181337,aalvarado,2017-01-24,19:10:49
OF1IZQ,181338,irioja,2017-01-24,19:11:42
OF1IZQ,181339,agruich,2017-01-24,19:13:34
OF1IZQ,181340,agruich,2017-01-24,19:13:39
OF1IZQ,181341,dparraga,2017-01-24,19:14:27
OF1IZQ,181342,almamani,2017-01-24,19:19:59
OF1IZQ,181343,szapata,2017-01-24,19:20:57
OF1IZQ,181344,nantezana,2017-01-24,19:21:27
OF1IZQ,181345,emendoza,2017-01-24,19:23:29
OF1IZQ,181346,jcondori,2017-01-24,19:23:49
OF1IZQ,181347,lvelasco,2017-01-24,19:28:48
OF1IZQ,181348,vmendez,2017-01-24,19:31:17
OF1IZQ,181349,imamani,2017-01-24,19:32:58
OF1IZQ,181350,ncolomo,2017-01-24,19:33:44
OF1IZQ,181351,imaldonado,2017-01-24,19:35:05
OF1IZQ,181352,scriales,2017-01-24,19:35:27
OF1IZQ,181353,jloza,2017-01-24,19:40:07
OF1IZQ,181354,gpinto,2017-01-24,19:40:13
OF1IZQ,181355,mlizarazu,2017-01-24,19:42:03
OF1IZQ,181356,dantezana,2017-01-24,19:43:51
OF1IZQ,181357,mmamani,2017-01-24,19:44:12
OF1IZQ,181358,cvalverde,2017-01-24,20:00:49
OF1IZQ,181359,hlopez,2017-01-24,20:12:27
OF1IZQ,181360,vdonaire,2017-01-24,20:13:04
OF1IZQ,181361,frojas,2017-01-24,20:13:13
OF1IZQ,181362,ogutierrez,2017-01-24,20:15:20
OF1IZQ,181363,rmartinez,2017-01-24,20:25:52
OF1IZQ,181364,cloma,2017-01-24,20:30:33
OF1IZQ,181365,lpillco,2017-01-24,20:34:38
OF1IZQ,181366,lpillco,2017-01-24,20:34:40
OF1IZQ,181367,ncolomo,2017-01-24,20:44:09
OF1IZQ,181368,mrosales,2017-01-24,20:45:10
OF1IZQ,181369,csegurondo,2017-01-24,20:59:06
OF1IZQ,181370,kmuruchi,2017-01-24,21:10:27
OF1IZQ,181371,cmorales,2017-01-24,21:10:41
OF1IZQ,181372,equiroz,2017-01-24,21:23:15
OF1IZQ,181373,mlandaeta,2017-01-24,21:24:04
OF1IZQ,181374,jarteaga,2017-01-24,21:44:16
OF1IZQ,181375,eonis,2017-01-24,22:01:23
OF1IZQ,181376,avillarreal,2017-01-24,22:01:27
OF1IZQ,181377,rmartinez,2017-01-25,08:03:23
OF1IZQ,181378,gpinto,2017-01-25,08:08:17
OF1IZQ,181379,szapata,2017-01-25,08:15:17
OF1IZQ,181380,avillarreal,2017-01-25,08:16:03
OF1IZQ,181381,dpenaranda,2017-01-25,08:16:10
OF1IZQ,181382,jarteaga,2017-01-25,08:26:43
OF1IZQ,181383,rguevara,2017-01-25,08:27:37
OF1IZQ,181384,nantezana,2017-01-25,08:30:12
OF1IZQ,181385,kmuruchi,2017-01-25,08:30:20
OF1IZQ,181386,rquispe,2017-01-25,08:31:08
OF1IZQ,181387,vdonaire,2017-01-25,08:32:27
OF1IZQ,181388,jloza,2017-01-25,08:32:33
OF1IZQ,181389,gvargas,2017-01-25,08:33:51
OF1IZQ,181390,scriales,2017-01-25,08:33:56
OF1IZQ,181391,frojas,2017-01-25,08:35:23
OF1IZQ,181392,pzenteno,2017-01-25,08:35:30
OF1IZQ,181393,pzenteno,2017-01-25,08:35:32
OF1IZQ,181394,fhuayta,2017-01-25,08:35:56
OF1IZQ,181395,ainch,2017-01-25,08:36:01
OF1IZQ,181396,ainch,2017-01-25,08:36:06
OF1IZQ,181397,dantezana,2017-01-25,08:37:26
OF1IZQ,181398,lvelasco,2017-01-25,08:39:08
OF1IZQ,181399,calvarado,2017-01-25,08:39:52
OF1IZQ,181400,ncolomo,2017-01-25,08:40:58
OF1IZQ,181401,imamani,2017-01-25,08:41:55
OF1IZQ,181402,jcondori,2017-01-25,08:43:06
OF1IZQ,181403,jtorrez,2017-01-25,08:43:09
OF1IZQ,181404,mmeruvia,2017-01-25,08:43:17
OF1IZQ,181405,emendoza,2017-01-25,08:43:23
OF1IZQ,181406,vzalles,2017-01-25,08:43:31
OF1IZQ,181407,mlaura,2017-01-25,08:46:22
OF1IZQ,181408,equiroz,2017-01-25,08:52:24
OF1IZQ,181409,aalvarado,2017-01-25,08:52:41
OF1IZQ,181410,eonis,2017-01-25,08:58:43
OF1IZQ,181411,hlopez,2017-01-25,08:58:47
OF1IZQ,181412,cmorales,2017-01-25,09:28:55
OF1IZQ,181413,imaldonado,2017-01-25,09:29:16
OF1IZQ,181414,lvelasco,2017-01-25,10:11:39
OF1IZQ,181415,xrodas,2017-01-25,10:11:43
OF1IZQ,181416,rescobar,2017-01-25,10:22:31
OF1IZQ,181417,mavendano,2017-01-25,10:22:35
OF1IZQ,181418,nhuasebe,2017-01-25,10:22:42
OF1IZQ,181419,nhuasebe,2017-01-25,10:22:47
OF1IZQ,181420,ssaavedra,2017-01-25,10:55:45
OF1IZQ,181421,mlaura,2017-01-25,11:07:00
OF1IZQ,181422,nhuasebe,2017-01-25,12:00:05
OF1IZQ,181423,agruich,2017-01-25,12:02:03
OF1IZQ,181424,agruich,2017-01-25,12:02:05
OF1IZQ,181425,jtorrez,2017-01-25,12:02:15
OF1IZQ,181426,pzenteno,2017-01-25,12:02:56
OF1IZQ,181427,pzenteno,2017-01-25,12:03:01
OF1IZQ,181428,rquispe,2017-01-25,12:04:16
OF1IZQ,181429,dyugar,2017-01-25,12:04:21
OF1IZQ,181430,calvarado,2017-01-25,12:04:44
OF1IZQ,181431,scriales,2017-01-25,12:05:57
OF1IZQ,181432,aalvarado,2017-01-25,12:06:01
OF1IZQ,181433,cmorales,2017-01-25,12:06:15
OF1IZQ,181434,imaldonado,2017-01-25,12:06:24
OF1IZQ,181435,dantezana,2017-01-25,12:06:48
OF1IZQ,181436,vpacoricona,2017-01-25,12:06:53
OF1IZQ,181437,dparraga,2017-01-25,12:07:07
OF1IZQ,181438,vdonaire,2017-01-25,12:07:12
OF1IZQ,181439,avillarreal,2017-01-25,12:07:20
OF1IZQ,181440,gvargas,2017-01-25,12:07:44
OF1IZQ,181441,mlizarazu,2017-01-25,12:07:47
OF1IZQ,181442,mlandaeta,2017-01-25,12:08:24
OF1IZQ,181443,nantezana,2017-01-25,12:08:59
OF1IZQ,181444,imamani,2017-01-25,12:09:07
OF1IZQ,181445,lpillco,2017-01-25,12:09:32
OF1IZQ,181446,dpenaranda,2017-01-25,12:09:43
OF1IZQ,181447,ainch,2017-01-25,12:10:04
OF1IZQ,181448,vzalles,2017-01-25,12:10:13
OF1IZQ,181449,ainch,2017-01-25,12:10:18
OF1IZQ,181450,kmuruchi,2017-01-25,12:10:23
OF1IZQ,181451,gpinto,2017-01-25,12:10:31
OF1IZQ,181452,almamani,2017-01-25,12:10:37
OF1IZQ,181453,jloza,2017-01-25,12:10:42
OF1IZQ,181454,eonis,2017-01-25,12:11:31
OF1IZQ,181455,jcondori,2017-01-25,12:11:45
OF1IZQ,181456,szapata,2017-01-25,12:12:07
OF1IZQ,181457,jarteaga,2017-01-25,12:12:12
OF1IZQ,181458,rguevara,2017-01-25,12:12:19
OF1IZQ,181459,emendoza,2017-01-25,12:12:24
OF1IZQ,181460,jcondori,2017-01-25,12:12:37
OF1IZQ,181461,vmendez,2017-01-25,12:14:25
OF1IZQ,181462,mrosales,2017-01-25,12:18:37
OF1IZQ,181463,irioja,2017-01-25,12:20:08
OF1IZQ,181464,rescobar,2017-01-25,12:21:48
OF1IZQ,181465,mavendano,2017-01-25,12:21:54
OF1IZQ,181466,hlopez,2017-01-25,12:27:14
OF1IZQ,181467,frojas,2017-01-25,12:27:19
OF1IZQ,181468,ncolomo,2017-01-25,12:28:50
OF1IZQ,181469,mmamani,2017-01-25,12:39:12
OF1IZQ,181470,mgutierrez,2017-01-25,12:39:23
OF1IZQ,181471,almamani,2017-01-25,13:31:37
OF1IZQ,181472,equiroz,2017-01-25,13:32:50
OF1IZQ,181473,mmamani,2017-01-25,13:37:20
OF1IZQ,181474,mgutierrez,2017-01-25,13:37:32
OF1IZQ,181475,jloza,2017-01-25,13:40:49
OF1IZQ,181476,gpinto,2017-01-25,13:40:56
OF1IZQ,181477,agruich,2017-01-25,13:41:14
OF1IZQ,181478,agruich,2017-01-25,13:41:17
OF1IZQ,181479,hlopez,2017-01-25,13:49:03
OF1IZQ,181480,frojas,2017-01-25,13:49:08
OF1IZQ,181481,jarteaga,2017-01-25,13:54:16
OF1IZQ,181482,dparraga,2017-01-25,13:56:48
OF1IZQ,181483,rguevara,2017-01-25,13:58:05
OF1IZQ,181484,vdonaire,2017-01-25,13:58:32
OF1IZQ,181485,jcondori,2017-01-25,14:00:56
OF1IZQ,181486,jarteaga,2017-01-25,14:01:13
OF1IZQ,181487,emendoza,2017-01-25,14:05:38
OF1IZQ,181488,emendoza,2017-01-25,14:05:53
OF1IZQ,181489,lpillco,2017-01-25,14:17:18
OF1IZQ,181490,aalvarado,2017-01-25,14:18:03
OF1IZQ,181491,scriales,2017-01-25,14:18:07
OF1IZQ,181492,calvarado,2017-01-25,14:22:13
OF1IZQ,181493,szapata,2017-01-25,14:23:02
OF1IZQ,181494,vmendez,2017-01-25,14:25:50
OF1IZQ,181495,irioja,2017-01-25,14:25:54
OF1IZQ,181496,equiroz,2017-01-25,14:26:21
OF1IZQ,181497,ainch,2017-01-25,14:27:07
OF1IZQ,181498,ainch,2017-01-25,14:27:12
OF1IZQ,181499,ssaavedra,2017-01-25,14:29:16
OF1IZQ,181500,avillarreal,2017-01-25,14:29:23
OF1IZQ,181501,imaldonado,2017-01-25,14:30:49
OF1IZQ,181502,cmorales,2017-01-25,14:33:11
OF1IZQ,181503,kmuruchi,2017-01-25,14:33:16
OF1IZQ,181504,imamani,2017-01-25,14:33:29
OF1IZQ,181505,csegurondo,2017-01-25,14:35:03
OF1IZQ,181506,mlaura,2017-01-25,14:36:38
OF1IZQ,181507,nantezana,2017-01-25,14:38:25
OF1IZQ,181508,ncolomo,2017-01-25,14:39:10
OF1IZQ,181509,elima,2017-01-25,14:46:11
OF1IZQ,181510,pzenteno,2017-01-25,14:47:10
OF1IZQ,181511,nhuasebe,2017-01-25,14:56:47
OF1IZQ,181512,lvelasco,2017-01-25,14:58:55
OF1IZQ,181513,calvarado,2017-01-25,16:25:16
OF1IZQ,181514,calvarado,2017-01-25,16:25:22
OF1IZQ,181515,jtorrez,2017-01-25,16:26:32
OF1IZQ,181516,vmendez,2017-01-25,16:38:51
OF1IZQ,181517,rvallejos,2017-01-25,16:38:55
OF1IZQ,181518,agruich,2017-01-25,19:01:06
OF1IZQ,181519,agruich,2017-01-25,19:01:12
OF1IZQ,181520,jtorrez,2017-01-25,19:04:21
OF1IZQ,181521,nantezana,2017-01-25,19:09:22
OF1IZQ,181522,gpinto,2017-01-25,19:09:35
OF1IZQ,181523,kmuruchi,2017-01-25,19:10:26
OF1IZQ,181524,irioja,2017-01-25,19:10:45
OF1IZQ,181525,szapata,2017-01-25,19:13:21
OF1IZQ,181526,mmamani,2017-01-25,19:14:51
OF1IZQ,181527,xrodas,2017-01-25,19:15:21
OF1IZQ,181528,imaldonado,2017-01-25,19:16:44
OF1IZQ,181529,pzenteno,2017-01-25,19:20:08
OF1IZQ,181530,ssaavedra,2017-01-25,19:20:13
OF1IZQ,181531,pzenteno,2017-01-25,19:20:17
OF1IZQ,181532,lvelasco,2017-01-25,19:22:36
OF1IZQ,181533,calvarado,2017-01-25,19:22:58
OF1IZQ,181534,vdonaire,2017-01-25,19:25:46
OF1IZQ,181535,equiroz,2017-01-25,19:28:27
OF1IZQ,181536,jloza,2017-01-25,19:31:28
OF1IZQ,181537,aalvarado,2017-01-25,19:34:39
OF1IZQ,181538,eonis,2017-01-25,19:41:08
OF1IZQ,181539,imamani,2017-01-25,19:42:32
OF1IZQ,181540,rescobar,2017-01-25,19:46:24
OF1IZQ,181541,nhuasebe,2017-01-25,19:49:08
OF1IZQ,181542,ogutierrez,2017-01-25,19:53:37
OF1IZQ,181543,gvargas,2017-01-25,20:02:42
OF1IZQ,181544,rquispe,2017-01-25,20:02:48
OF1IZQ,181545,jsanjinez,2017-01-25,20:03:17
OF1IZQ,181546,vpacoricona,2017-01-25,20:03:22
OF1IZQ,181547,ncolomo,2017-01-25,20:03:59
OF1IZQ,181548,dyugar,2017-01-25,20:04:05
OF1IZQ,181549,rmartinez,2017-01-25,20:07:46
OF1IZQ,181550,ainch,2017-01-25,20:08:33
OF1IZQ,181551,ainch,2017-01-25,20:08:42
OF1IZQ,181552,jarteaga,2017-01-25,20:10:29
OF1IZQ,181553,jpoma,2017-01-25,20:13:37
OF1IZQ,181554,emendoza,2017-01-25,20:13:43
OF1IZQ,181555,mrosales,2017-01-25,20:13:53
OF1IZQ,181556,jcondori,2017-01-25,20:13:57
OF1IZQ,181557,jpoma,2017-01-25,20:14:02
OF1IZQ,181558,ecanqui,2017-01-25,20:16:05
OF1IZQ,181559,ncolomo,2017-01-25,20:20:44
OF1IZQ,181560,mlaura,2017-01-25,20:22:38
OF1IZQ,181561,frojas,2017-01-25,20:25:30
OF1IZQ,181562,almamani,2017-01-25,20:28:05
OF1IZQ,181563,dpenaranda,2017-01-25,20:29:37
OF1IZQ,181564,lpillco,2017-01-25,20:29:43
OF1IZQ,181565,scriales,2017-01-25,20:35:10
OF1IZQ,181566,cmorales,2017-01-25,20:35:15
OF1IZQ,181567,csegurondo,2017-01-25,20:35:21
OF1IZQ,181568,hlopez,2017-01-25,21:10:13
